env,id,block,position,row,col,resp,cov1,cov2
ID_2019_4,122,5,17,25,4,9,6,7.5
ID_2019_4,138,5,18,25,3,6.5,6,7.5
ID_2019_4,191,5,19,25,2,8,6,7.5
ID_2019_4,183,5,20,25,1,7,6,7.5
ID_2019_4,3,6,1,26,4,8,7,6
ID_2019_4,26,6,2,26,3,10,7,6
ID_2019_4,8,6,3,26,2,6,7,6
ID_2019_4,133,6,4,26,1,6,7,6
ID_2019_4,96,6,5,27,4,7,7,6
ID_2019_4,64,6,6,27,3,7,7,6
ID_2019_4,42,6,7,27,2,6,7,6
ID_2019_4,145,6,8,27,1,9.5,7,6
ID_2019_4,10,6,9,28,4,6,7,6
ID_2019_4,74,6,10,28,3,8,7,6
ID_2019_4,167,6,11,28,2,9,7,6
ID_2019_4,188,6,12,28,1,10,7,6
ID_2019_4,69,6,13,29,4,10,7,6
ID_2019_4,4,6,14,29,3,5,7,6
ID_2019_4,201,6,15,29,2,7,7,6
ID_2019_4,202,6,16,29,1,6,7,6
ID_2019_4,153,6,17,30,4,7,7,6
ID_2019_4,112,6,18,30,3,7,7,6
ID_2019_4,30,6,19,30,2,7,7,6
ID_2019_4,83,6,20,30,1,7,7,6
ID_2019_4,184,7,1,31,4,9,5.5,7
ID_2019_4,170,7,2,31,3,7,5.5,7
ID_2019_4,47,7,3,31,2,7.5,5.5,7
ID_2019_4,57,7,4,31,1,5,5.5,7
ID_2019_4,88,7,5,32,4,7,5.5,7
ID_2019_4,113,7,6,32,3,8,5.5,7
ID_2019_4,93,7,7,32,2,8,5.5,7
ID_2019_4,7,7,8,32,1,6,5.5,7
ID_2019_4,36,7,9,33,4,7,5.5,7
ID_2019_4,165,7,10,33,3,11,5.5,7
ID_2019_4,140,7,11,33,2,6,5.5,7
ID_2019_4,107,7,12,33,1,13,5.5,7
ID_2019_4,182,7,13,34,4,8,5.5,7
ID_2019_4,202,7,14,34,3,7,5.5,7
ID_2019_4,71,7,15,34,2,7,5.5,7
ID_2019_4,198,7,16,34,1,12,5.5,7
ID_2019_4,192,7,17,35,4,10.5,5.5,7
ID_2019_4,65,7,18,35,3,10,5.5,7
ID_2019_4,190,7,19,35,2,12,5.5,7
ID_2019_4,201,7,20,35,1,5.5,5.5,7
ID_2019_4,135,8,1,36,4,4.5,7,13.5
ID_2019_4,117,8,2,36,3,8,7,13.5
ID_2019_4,21,8,3,36,2,8,7,13.5
ID_2019_4,185,8,4,36,1,11.5,7,13.5
ID_2019_4,20,8,5,37,4,7,7,13.5
ID_2019_4,114,8,6,37,3,6,7,13.5
ID_2019_4,176,8,7,37,2,7,7,13.5
ID_2019_4,46,8,8,37,1,8,7,13.5
ID_2019_4,81,8,9,38,4,6,7,13.5
ID_2019_4,171,8,10,38,3,7,7,13.5
ID_2019_4,201,8,11,38,2,7,7,13.5
ID_2019_4,194,8,12,38,1,8,7,13.5
ID_2019_4,11,8,13,39,4,6.5,7,13.5
ID_2019_4,45,8,14,39,3,6,7,13.5
ID_2019_4,163,8,15,39,2,9,7,13.5
ID_2019_4,202,8,16,39,1,13.5,7,13.5
ID_2019_4,141,8,17,40,4,8.5,7,13.5
ID_2019_4,49,8,18,40,3,7,7,13.5
ID_2019_4,143,8,19,40,2,8,7,13.5
ID_2019_4,19,8,20,40,1,5.5,7,13.5
ID_2019_4,1,9,1,41,4,10,6,12
ID_2019_4,123,9,2,41,3,9,6,12
ID_2019_4,35,9,3,41,2,8,6,12
ID_2019_4,86,9,4,41,1,8,6,12
ID_2019_4,27,9,5,42,4,5,6,12
ID_2019_4,131,9,6,42,3,7,6,12
ID_2019_4,181,9,7,42,2,10,6,12
ID_2019_4,70,9,8,42,1,8.5,6,12
ID_2019_4,14,9,9,43,4,7,6,12
ID_2019_4,121,9,10,43,3,8,6,12
ID_2019_4,106,9,11,43,2,6.5,6,12
ID_2019_4,53,9,12,43,1,7.5,6,12
ID_2019_4,201,9,13,44,4,6,6,12
ID_2019_4,38,9,14,44,3,6,6,12
ID_2019_4,115,9,15,44,2,8,6,12
ID_2019_4,5,9,16,44,1,10,6,12
ID_2019_4,160,9,17,45,4,13,6,12
ID_2019_4,175,9,18,45,3,8.5,6,12
ID_2019_4,202,9,19,45,2,12,6,12
ID_2019_4,118,9,20,45,1,7,6,12
ID_2019_4,105,10,1,46,4,NA,6,12
ID_2019_4,58,10,2,46,3,6,6,12
ID_2019_4,62,10,3,46,2,7,6,12
ID_2019_4,201,10,4,46,1,6,6,12
ID_2019_4,95,10,5,47,4,11,6,12
ID_2019_4,82,10,6,47,3,8,6,12
ID_2019_4,12,10,7,47,2,6.5,6,12
ID_2019_4,128,10,8,47,1,7,6,12
ID_2019_4,136,10,9,48,4,7,6,12
ID_2019_4,101,10,10,48,3,7,6,12
ID_2019_4,98,10,11,48,2,12,6,12
ID_2019_4,142,10,12,48,1,6.5,6,12
ID_2019_4,202,10,13,49,4,12,6,12
ID_2019_4,139,10,14,49,3,7.5,6,12
ID_2019_4,52,10,15,49,2,6,6,12
ID_2019_4,37,10,16,49,1,6,6,12
ID_2019_4,77,10,17,50,4,6,6,12
ID_2019_4,116,10,18,50,3,7,6,12
ID_2019_4,13,10,19,50,2,7,6,12
ID_2019_4,124,10,20,50,1,6.5,6,12
ID_2019_4,189,11,1,51,4,8,6,14
ID_2019_4,17,11,2,51,3,7,6,14
ID_2019_4,197,11,3,51,2,11,6,14
ID_2019_4,201,11,4,51,1,6,6,14
ID_2019_4,156,11,5,52,4,13,6,14
ID_2019_4,25,11,6,52,3,15,6,14
ID_2019_4,173,11,7,52,2,12,6,14
ID_2019_4,84,11,8,52,1,7,6,14
ID_2019_4,202,11,9,53,4,14,6,14
ID_2019_4,94,11,10,53,3,6.5,6,14
ID_2019_4,146,11,11,53,2,11,6,14
ID_2019_4,18,11,12,53,1,12,6,14
ID_2019_4,55,11,13,54,4,10,6,14
ID_2019_4,31,11,14,54,3,6,6,14
ID_2019_4,24,11,15,54,2,6.5,6,14
ID_2019_4,99,11,16,54,1,5,6,14
ID_2019_4,137,11,17,55,4,6,6,14
ID_2019_4,67,11,18,55,3,8,6,14
ID_2019_4,50,11,19,55,2,7,6,14
ID_2019_4,32,11,20,55,1,7,6,14
WA_2018_3,123,1,1,1,4,19,10,9
WA_2018_3,29,1,2,1,3,7,10,9
WA_2018_3,162,1,3,1,2,21,10,9
WA_2018_3,201,1,4,1,1,10,10,9
WA_2018_3,126,1,5,2,4,7,10,9
WA_2018_3,191,1,6,2,3,9,10,9
WA_2018_3,159,1,7,2,2,18,10,9
WA_2018_3,139,1,8,2,1,12,10,9
WA_2018_3,77,1,9,3,4,12,10,9
WA_2018_3,69,1,10,3,3,8,10,9
WA_2018_3,121,1,11,3,2,15,10,9
WA_2018_3,84,1,12,3,1,17,10,9
WA_2018_3,133,1,13,4,4,10,10,9
WA_2018_3,125,1,14,4,3,6,10,9
WA_2018_3,202,1,15,4,2,9,10,9
WA_2018_3,32,1,16,4,1,15,10,9
WA_2018_3,37,1,17,5,4,6,10,9
WA_2018_3,13,1,18,5,3,6,10,9
WA_2018_3,116,1,19,5,2,9,10,9
WA_2018_3,164,1,20,5,1,11,10,9
WA_2018_3,35,2,1,6,4,8,6,8
WA_2018_3,146,2,2,6,3,21,6,8
WA_2018_3,43,2,3,6,2,8,6,8
WA_2018_3,24,2,4,6,1,6,6,8
WA_2018_3,202,2,5,7,4,8,6,8
WA_2018_3,104,2,6,7,3,19,6,8
WA_2018_3,76,2,7,7,2,9,6,8
WA_2018_3,107,2,8,7,1,23,6,8
WA_2018_3,158,2,9,8,4,19,6,8
WA_2018_3,195,2,10,8,3,12,6,8
WA_2018_3,78,2,11,8,2,8,6,8
WA_2018_3,3,2,12,8,1,14,6,8
WA_2018_3,82,2,13,9,4,10,6,8
WA_2018_3,201,2,14,9,3,6,6,8
WA_2018_3,34,2,15,9,2,25,6,8
WA_2018_3,156,2,16,9,1,22,6,8
WA_2018_3,6,2,17,10,4,12,6,8
WA_2018_3,52,2,18,10,3,5,6,8
WA_2018_3,90,2,19,10,2,6,6,8
WA_2018_3,140,2,20,10,1,8,6,8
WA_2018_3,91,3,1,11,4,14,8,10
WA_2018_3,201,3,2,11,3,8,8,10
WA_2018_3,40,3,3,11,2,9,8,10
WA_2018_3,177,3,4,11,1,24,8,10
WA_2018_3,119,3,5,12,4,9,8,10
WA_2018_3,189,3,6,12,3,20,8,10
WA_2018_3,145,3,7,12,2,12,8,10
WA_2018_3,186,3,8,12,1,17,8,10
WA_2018_3,114,3,9,13,4,9,8,10
WA_2018_3,50,3,10,13,3,4,8,10
WA_2018_3,111,3,11,13,2,16,8,10
WA_2018_3,202,3,12,13,1,10,8,10
WA_2018_3,66,3,13,14,4,8,8,10
WA_2018_3,12,3,14,14,3,4,8,10
WA_2018_3,197,3,15,14,2,17,8,10
WA_2018_3,185,3,16,14,1,15,8,10
WA_2018_3,26,3,17,15,4,6,8,10
WA_2018_3,182,3,18,15,3,8,8,10
WA_2018_3,33,3,19,15,2,5,8,10
WA_2018_3,36,3,20,15,1,8,8,10
WA_2018_3,149,4,1,16,4,9,7,20
WA_2018_3,115,4,2,16,3,9,7,20
WA_2018_3,136,4,3,16,2,8,7,20
WA_2018_3,22,4,4,16,1,10,7,20
WA_2018_3,53,4,5,17,4,6,7,20
WA_2018_3,165,4,6,17,3,10,7,20
WA_2018_3,202,4,7,17,2,20,7,20
WA_2018_3,56,4,8,17,1,NA,7,20
WA_2018_3,73,4,9,18,4,6,7,20
WA_2018_3,131,4,10,18,3,6,7,20
WA_2018_3,89,4,11,18,2,18,7,20
WA_2018_3,94,4,12,18,1,10,7,20
WA_2018_3,201,4,13,19,4,7,7,20
WA_2018_3,190,4,14,19,3,7,7,20
WA_2018_3,68,4,15,19,2,7,7,20
WA_2018_3,196,4,16,19,1,12,7,20
WA_2018_3,100,4,17,20,4,13,7,20
WA_2018_3,120,4,18,20,3,7,7,20
WA_2018_3,61,4,19,20,2,29,7,20
WA_2018_3,179,4,20,20,1,9,7,20
WA_2018_3,124,5,1,21,4,8,7,5
WA_2018_3,174,5,2,21,3,10,7,5
WA_2018_3,128,5,3,21,2,4,7,5
WA_2018_3,103,5,4,21,1,13,7,5
WA_2018_3,181,5,5,22,4,15,7,5
WA_2018_3,108,5,6,22,3,6,7,5
WA_2018_3,14,5,7,22,2,10,7,5
WA_2018_3,201,5,8,22,1,7,7,5
WA_2018_3,127,5,9,23,4,7,7,5
WA_2018_3,17,5,10,23,3,4,7,5
WA_2018_3,172,5,11,23,2,15,7,5
WA_2018_3,23,5,12,23,1,9,7,5
WA_2018_3,99,5,13,24,4,9,7,5
WA_2018_3,202,5,14,24,3,5,7,5
WA_2018_3,67,5,15,24,2,7,7,5
WA_2018_3,138,5,16,24,1,4,7,5
WA_2018_3,130,5,17,25,4,6,7,5
WA_2018_3,87,5,18,25,3,4,7,5
WA_2018_3,161,5,19,25,2,7,7,5
WA_2018_3,106,5,20,25,1,9,7,5
WA_2018_3,188,6,1,26,4,14,8,8
WA_2018_3,151,6,2,26,3,6,8,8
WA_2018_3,19,6,3,26,2,10,8,8
WA_2018_3,202,6,4,26,1,8,8,8
WA_2018_3,154,6,5,27,4,9,8,8
WA_2018_3,5,6,6,27,3,6,8,8
WA_2018_3,80,6,7,27,2,6,8,8
WA_2018_3,176,6,8,27,1,6,8,8
WA_2018_3,183,6,9,28,4,13,8,8
WA_2018_3,117,6,10,28,3,6,8,8
WA_2018_3,118,6,11,28,2,5,8,8
WA_2018_3,79,6,12,28,1,5,8,8
WA_2018_3,201,6,13,29,4,8,8,8
WA_2018_3,46,6,14,29,3,4,8,8
WA_2018_3,113,6,15,29,2,7,8,8
WA_2018_3,25,6,16,29,1,31,8,8
WA_2018_3,71,6,17,30,4,9,8,8
WA_2018_3,41,6,18,30,3,9,8,8
WA_2018_3,95,6,19,30,2,7,8,8
WA_2018_3,171,6,20,30,1,8,8,8
WA_2018_3,38,7,1,31,4,7,6,14
WA_2018_3,202,7,2,31,3,14,6,14
WA_2018_3,150,7,3,31,2,10,6,14
WA_2018_3,143,7,4,31,1,8,6,14
WA_2018_3,72,7,5,32,4,7,6,14
WA_2018_3,11,7,6,32,3,7,6,14
WA_2018_3,135,7,7,32,2,8,6,14
WA_2018_3,54,7,8,32,1,14,6,14
WA_2018_3,27,7,9,33,4,5,6,14
WA_2018_3,45,7,10,33,3,7,6,14
WA_2018_3,64,7,11,33,2,10,6,14
WA_2018_3,163,7,12,33,1,8,6,14
WA_2018_3,8,7,13,34,4,7,6,14
WA_2018_3,51,7,14,34,3,7,6,14
WA_2018_3,201,7,15,34,2,6,6,14
WA_2018_3,192,7,16,34,1,14,6,14
WA_2018_3,18,7,17,35,4,5,6,14
WA_2018_3,129,7,18,35,3,7,6,14
WA_2018_3,74,7,19,35,2,5,6,14
WA_2018_3,70,7,20,35,1,15,6,14
WA_2018_3,170,8,1,36,4,17,8,14
WA_2018_3,112,8,2,36,3,6,8,14
WA_2018_3,93,8,3,36,2,6,8,14
WA_2018_3,98,8,4,36,1,19,8,14
WA_2018_3,44,8,5,37,4,15,8,14
WA_2018_3,180,8,6,37,3,9,8,14
WA_2018_3,137,8,7,37,2,6,8,14
WA_2018_3,193,8,8,37,1,17,8,14
WA_2018_3,10,8,9,38,4,7,8,14
WA_2018_3,169,8,10,38,3,7,8,14
WA_2018_3,141,8,11,38,2,9,8,14
WA_2018_3,58,8,12,38,1,6,8,14
WA_2018_3,75,8,13,39,4,6,8,14
WA_2018_3,28,8,14,39,3,4,8,14
WA_2018_3,47,8,15,39,2,8,8,14
WA_2018_3,201,8,16,39,1,8,8,14
WA_2018_3,202,8,17,40,4,14,8,14
WA_2018_3,48,8,18,40,3,5,8,14
WA_2018_3,42,8,19,40,2,5,8,14
WA_2018_3,194,8,20,40,1,17,8,14
WA_2018_3,97,9,1,41,4,6,7,10
WA_2018_3,31,9,2,41,3,7,7,10
WA_2018_3,63,9,3,41,2,6,7,10
WA_2018_3,110,9,4,41,1,26,7,10
WA_2018_3,184,9,5,42,4,16,7,10
WA_2018_3,16,9,6,42,3,5,7,10
WA_2018_3,201,9,7,42,2,7,7,10
WA_2018_3,55,9,8,42,1,8,7,10
WA_2018_3,4,9,9,43,4,8,7,10
WA_2018_3,202,9,10,43,3,10,7,10
WA_2018_3,102,9,11,43,2,16,7,10
WA_2018_3,7,9,12,43,1,7,7,10
WA_2018_3,132,9,13,44,4,7,7,10
WA_2018_3,122,9,14,44,3,10,7,10
WA_2018_3,173,9,15,44,2,8,7,10
WA_2018_3,155,9,16,44,1,8,7,10
WA_2018_3,86,9,17,45,4,5,7,10
WA_2018_3,20,9,18,45,3,6,7,10
WA_2018_3,175,9,19,45,2,13,7,10
WA_2018_3,187,9,20,45,1,16,7,10
WA_2018_3,49,10,1,46,4,7,5,8
WA_2018_3,92,10,2,46,3,10,5,8
WA_2018_3,198,10,3,46,2,9,5,8
WA_2018_3,96,10,4,46,1,5,5,8
WA_2018_3,57,10,5,47,4,4,5,8
WA_2018_3,1,10,6,47,3,11,5,8
WA_2018_3,166,10,7,47,2,24,5,8
WA_2018_3,101,10,8,47,1,7,5,8
WA_2018_3,178,10,9,48,4,14,5,8
WA_2018_3,21,10,10,48,3,5,5,8
WA_2018_3,88,10,11,48,2,6,5,8
WA_2018_3,142,10,12,48,1,NA,5,8
WA_2018_3,85,10,13,49,4,5,5,8
WA_2018_3,15,10,14,49,3,6,5,8
WA_2018_3,148,10,15,49,2,4,5,8
WA_2018_3,202,10,16,49,1,8,5,8
WA_2018_3,59,10,17,50,4,9,5,8
WA_2018_3,105,10,18,50,3,9,5,8
WA_2018_3,201,10,19,50,2,5,5,8
WA_2018_3,153,10,20,50,1,8,5,8
WA_2018_3,167,11,1,51,4,18,8,10
WA_2018_3,202,11,2,51,3,10,8,10
WA_2018_3,134,11,3,51,2,8,8,10
WA_2018_3,152,11,4,51,1,8,8,10
WA_2018_3,2,11,5,52,4,14,8,10
WA_2018_3,109,11,6,52,3,13,8,10
WA_2018_3,83,11,7,52,2,6,8,10
WA_2018_3,39,11,8,52,1,4,8,10
WA_2018_3,9,11,9,53,4,6,8,10
WA_2018_3,147,11,10,53,3,17,8,10
WA_2018_3,168,11,11,53,2,21,8,10
WA_2018_3,160,11,12,53,1,18,8,10
WA_2018_3,60,11,13,54,4,15,8,10
WA_2018_3,157,11,14,54,3,11,8,10
WA_2018_3,62,11,15,54,2,7,8,10
WA_2018_3,81,11,16,54,1,4,8,10
WA_2018_3,201,11,17,55,4,8,8,10
WA_2018_3,65,11,18,55,3,8,8,10
WA_2018_3,30,11,19,55,2,5,8,10
WA_2018_3,144,11,20,55,1,6,8,10
WA_2019_5,123,1,1,1,4,13.3,12.4,11.4
WA_2019_5,29,1,2,1,3,10.2,12.4,11.4
WA_2019_5,162,1,3,1,2,15.2,12.4,11.4
WA_2019_5,201,1,4,1,1,12.4,12.4,11.4
WA_2019_5,126,1,5,2,4,9.2,12.4,11.4
WA_2019_5,191,1,6,2,3,11.4,12.4,11.4
WA_2019_5,159,1,7,2,2,13.7,12.4,11.4
WA_2019_5,139,1,8,2,1,7.6,12.4,11.4
WA_2019_5,77,1,9,3,4,7.9,12.4,11.4
WA_2019_5,69,1,10,3,3,13.7,12.4,11.4
WA_2019_5,121,1,11,3,2,13.7,12.4,11.4
WA_2019_5,84,1,12,3,1,11.1,12.4,11.4
WA_2019_5,133,1,13,4,4,9.5,12.4,11.4
WA_2019_5,125,1,14,4,3,5.4,12.4,11.4
WA_2019_5,202,1,15,4,2,11.4,12.4,11.4
WA_2019_5,32,1,16,4,1,15.9,12.4,11.4
WA_2019_5,37,1,17,5,4,8.9,12.4,11.4
WA_2019_5,13,1,18,5,3,7.3,12.4,11.4
WA_2019_5,116,1,19,5,2,8.6,12.4,11.4
WA_2019_5,164,1,20,5,1,12.1,12.4,11.4
WA_2019_5,35,2,1,6,4,19.1,10.2,13.7
WA_2019_5,146,2,2,6,3,14,10.2,13.7
WA_2019_5,43,2,3,6,2,7.6,10.2,13.7
WA_2019_5,24,2,4,6,1,8.6,10.2,13.7
WA_2019_5,202,2,5,7,4,13.7,10.2,13.7
WA_2019_5,104,2,6,7,3,11.7,10.2,13.7
WA_2019_5,76,2,7,7,2,8.9,10.2,13.7
WA_2019_5,107,2,8,7,1,15.6,10.2,13.7
WA_2019_5,158,2,9,8,4,17.1,10.2,13.7
WA_2019_5,195,2,10,8,3,13,10.2,13.7
WA_2019_5,78,2,11,8,2,7.3,10.2,13.7
WA_2019_5,3,2,12,8,1,11.4,10.2,13.7
WA_2019_5,82,2,13,9,4,10.5,10.2,13.7
WA_2019_5,201,2,14,9,3,10.2,10.2,13.7
WA_2019_5,34,2,15,9,2,17.1,10.2,13.7
WA_2019_5,156,2,16,9,1,18.4,10.2,13.7
WA_2019_5,6,2,17,10,4,7.9,10.2,13.7
WA_2019_5,52,2,18,10,3,6.7,10.2,13.7
WA_2019_5,90,2,19,10,2,5.1,10.2,13.7
WA_2019_5,140,2,20,10,1,5.7,10.2,13.7
WA_2019_5,91,3,1,11,4,12.7,9.5,9.2
WA_2019_5,201,3,2,11,3,9.5,9.5,9.2
WA_2019_5,40,3,3,11,2,8.9,9.5,9.2
WA_2019_5,177,3,4,11,1,10.5,9.5,9.2
WA_2019_5,119,3,5,12,4,10.2,9.5,9.2
WA_2019_5,189,3,6,12,3,14.9,9.5,9.2
WA_2019_5,145,3,7,12,2,12.4,9.5,9.2
WA_2019_5,186,3,8,12,1,9.5,9.5,9.2
WA_2019_5,114,3,9,13,4,10.5,9.5,9.2
WA_2019_5,50,3,10,13,3,8.6,9.5,9.2
WA_2019_5,111,3,11,13,2,8.3,9.5,9.2
WA_2019_5,202,3,12,13,1,9.2,9.5,9.2
WA_2019_5,66,3,13,14,4,12.7,9.5,9.2
WA_2019_5,12,3,14,14,3,5.1,9.5,9.2
WA_2019_5,197,3,15,14,2,14.6,9.5,9.2
WA_2019_5,185,3,16,14,1,14.6,9.5,9.2
WA_2019_5,26,3,17,15,4,9.8,9.5,9.2
WA_2019_5,182,3,18,15,3,11.4,9.5,9.2
WA_2019_5,33,3,19,15,2,7.6,9.5,9.2
WA_2019_5,36,3,20,15,1,7.9,9.5,9.2
WA_2019_5,149,4,1,16,4,9.5,8.3,12.7
WA_2019_5,115,4,2,16,3,9.2,8.3,12.7
WA_2019_5,136,4,3,16,2,5.4,8.3,12.7
WA_2019_5,22,4,4,16,1,8.6,8.3,12.7
WA_2019_5,53,4,5,17,4,8.9,8.3,12.7
WA_2019_5,165,4,6,17,3,13.7,8.3,12.7
WA_2019_5,202,4,7,17,2,12.7,8.3,12.7
WA_2019_5,56,4,8,17,1,8.6,8.3,12.7
WA_2019_5,73,4,9,18,4,11.7,8.3,12.7
WA_2019_5,131,4,10,18,3,10.8,8.3,12.7
WA_2019_5,89,4,11,18,2,11.1,8.3,12.7
WA_2019_5,94,4,12,18,1,9.5,8.3,12.7
WA_2019_5,201,4,13,19,4,8.3,8.3,12.7
WA_2019_5,190,4,14,19,3,12.7,8.3,12.7
WA_2019_5,68,4,15,19,2,10.8,8.3,12.7
WA_2019_5,196,4,16,19,1,14,8.3,12.7
WA_2019_5,100,4,17,20,4,7.3,8.3,12.7
WA_2019_5,120,4,18,20,3,9.5,8.3,12.7
WA_2019_5,61,4,19,20,2,17.1,8.3,12.7
WA_2019_5,179,4,20,20,1,11.7,8.3,12.7
WA_2019_5,124,5,1,21,4,6.7,10.8,15.2
WA_2019_5,174,5,2,21,3,11.1,10.8,15.2
WA_2019_5,128,5,3,21,2,10.2,10.8,15.2
WA_2019_5,103,5,4,21,1,14.3,10.8,15.2
WA_2019_5,181,5,5,22,4,18.7,10.8,15.2
WA_2019_5,108,5,6,22,3,14.3,10.8,15.2
WA_2019_5,14,5,7,22,2,9.8,10.8,15.2
WA_2019_5,201,5,8,22,1,10.8,10.8,15.2
WA_2019_5,127,5,9,23,4,7,10.8,15.2
WA_2019_5,17,5,10,23,3,7,10.8,15.2
WA_2019_5,172,5,11,23,2,9.5,10.8,15.2
WA_2019_5,23,5,12,23,1,9.8,10.8,15.2
WA_2019_5,99,5,13,24,4,14,10.8,15.2
WA_2019_5,202,5,14,24,3,15.2,10.8,15.2
WA_2019_5,67,5,15,24,2,12.1,10.8,15.2
WA_2019_5,138,5,16,24,1,9.2,10.8,15.2
WA_2019_5,130,5,17,25,4,10.2,10.8,15.2
WA_2019_5,87,5,18,25,3,7.6,10.8,15.2
WA_2019_5,161,5,19,25,2,12.4,10.8,15.2
WA_2019_5,106,5,20,25,1,14.3,10.8,15.2
WA_2019_5,188,6,1,26,4,18.7,9.8,14
WA_2019_5,151,6,2,26,3,12.1,9.8,14
WA_2019_5,19,6,3,26,2,13.3,9.8,14
WA_2019_5,202,6,4,26,1,14,9.8,14
WA_2019_5,154,6,5,27,4,12.7,9.8,14
