env,loc,year,cut,block,id,position,row,col,resp,cov1,cov2
WA_2018_3,WA,2018,3,2,156,16,9,1,22,6,8
WA_2018_3,WA,2018,3,2,34,15,9,2,25,6,8
WA_2018_3,WA,2018,3,2,201,14,9,3,6,6,8
WA_2018_3,WA,2018,3,2,82,13,9,4,10,6,8
WA_2018_3,WA,2018,3,2,140,20,10,1,8,6,8
WA_2018_3,WA,2018,3,2,90,19,10,2,6,6,8
WA_2018_3,WA,2018,3,2,52,18,10,3,5,6,8
WA_2018_3,WA,2018,3,2,6,17,10,4,12,6,8
WA_2018_3,WA,2018,3,3,177,4,11,1,24,8,10
WA_2018_3,WA,2018,3,3,40,3,11,2,9,8,10
WA_2018_3,WA,2018,3,3,201,2,11,3,8,8,10
WA_2018_3,WA,2018,3,3,91,1,11,4,14,8,10
WA_2018_3,WA,2018,3,3,186,8,12,1,17,8,10
WA_2018_3,WA,2018,3,3,145,7,12,2,12,8,10
WA_2018_3,WA,2018,3,3,189,6,12,3,20,8,10
WA_2018_3,WA,2018,3,3,119,5,12,4,9,8,10
WA_2018_3,WA,2018,3,3,202,12,13,1,10,8,10
WA_2018_3,WA,2018,3,3,111,11,13,2,16,8,10
WA_2018_3,WA,2018,3,3,50,10,13,3,4,8,10
WA_2018_3,WA,2018,3,3,114,9,13,4,9,8,10
WA_2018_3,WA,2018,3,3,185,16,14,1,15,8,10
WA_2018_3,WA,2018,3,3,197,15,14,2,17,8,10
WA_2018_3,WA,2018,3,3,12,14,14,3,4,8,10
WA_2018_3,WA,2018,3,3,66,13,14,4,8,8,10
WA_2018_3,WA,2018,3,3,36,20,15,1,8,8,10
WA_2018_3,WA,2018,3,3,33,19,15,2,5,8,10
WA_2018_3,WA,2018,3,3,182,18,15,3,8,8,10
WA_2018_3,WA,2018,3,3,26,17,15,4,6,8,10
WA_2018_3,WA,2018,3,4,22,4,16,1,10,7,20
WA_2018_3,WA,2018,3,4,136,3,16,2,8,7,20
WA_2018_3,WA,2018,3,4,115,2,16,3,9,7,20
WA_2018_3,WA,2018,3,4,149,1,16,4,9,7,20
WA_2018_3,WA,2018,3,4,202,7,17,2,20,7,20
WA_2018_3,WA,2018,3,4,165,6,17,3,10,7,20
WA_2018_3,WA,2018,3,4,53,5,17,4,6,7,20
WA_2018_3,WA,2018,3,4,94,12,18,1,10,7,20
WA_2018_3,WA,2018,3,4,89,11,18,2,18,7,20
WA_2018_3,WA,2018,3,4,131,10,18,3,6,7,20
WA_2018_3,WA,2018,3,4,73,9,18,4,6,7,20
WA_2018_3,WA,2018,3,4,196,16,19,1,12,7,20
WA_2018_3,WA,2018,3,4,68,15,19,2,7,7,20
WA_2018_3,WA,2018,3,4,190,14,19,3,7,7,20
WA_2018_3,WA,2018,3,4,201,13,19,4,7,7,20
WA_2018_3,WA,2018,3,4,179,20,20,1,9,7,20
WA_2018_3,WA,2018,3,4,61,19,20,2,29,7,20
WA_2018_3,WA,2018,3,4,120,18,20,3,7,7,20
WA_2018_3,WA,2018,3,4,100,17,20,4,13,7,20
WA_2018_3,WA,2018,3,5,103,4,21,1,13,7,5
WA_2018_3,WA,2018,3,5,128,3,21,2,4,7,5
WA_2018_3,WA,2018,3,5,174,2,21,3,10,7,5
WA_2018_3,WA,2018,3,5,124,1,21,4,8,7,5
WA_2018_3,WA,2018,3,5,201,8,22,1,7,7,5
WA_2018_3,WA,2018,3,5,14,7,22,2,10,7,5
WA_2018_3,WA,2018,3,5,108,6,22,3,6,7,5
WA_2018_3,WA,2018,3,5,181,5,22,4,15,7,5
WA_2018_3,WA,2018,3,5,23,12,23,1,9,7,5
WA_2018_3,WA,2018,3,5,172,11,23,2,15,7,5
WA_2018_3,WA,2018,3,5,17,10,23,3,4,7,5
WA_2018_3,WA,2018,3,5,127,9,23,4,7,7,5
WA_2018_3,WA,2018,3,5,138,16,24,1,4,7,5
WA_2018_3,WA,2018,3,5,67,15,24,2,7,7,5
WA_2018_3,WA,2018,3,5,202,14,24,3,5,7,5
WA_2018_3,WA,2018,3,5,99,13,24,4,9,7,5
WA_2018_3,WA,2018,3,5,106,20,25,1,9,7,5
WA_2018_3,WA,2018,3,5,161,19,25,2,7,7,5
WA_2018_3,WA,2018,3,5,87,18,25,3,4,7,5
WA_2018_3,WA,2018,3,5,130,17,25,4,6,7,5
WA_2018_3,WA,2018,3,6,202,4,26,1,8,8,8
WA_2018_3,WA,2018,3,6,19,3,26,2,10,8,8
WA_2018_3,WA,2018,3,6,151,2,26,3,6,8,8
WA_2018_3,WA,2018,3,6,188,1,26,4,14,8,8
WA_2018_3,WA,2018,3,6,176,8,27,1,6,8,8
WA_2018_3,WA,2018,3,6,80,7,27,2,6,8,8
WA_2018_3,WA,2018,3,6,5,6,27,3,6,8,8
WA_2018_3,WA,2018,3,6,154,5,27,4,9,8,8
WA_2018_3,WA,2018,3,6,79,12,28,1,5,8,8
WA_2018_3,WA,2018,3,6,118,11,28,2,5,8,8
WA_2018_3,WA,2018,3,6,117,10,28,3,6,8,8
WA_2018_3,WA,2018,3,6,183,9,28,4,13,8,8
WA_2018_3,WA,2018,3,6,25,16,29,1,31,8,8
WA_2018_3,WA,2018,3,6,113,15,29,2,7,8,8
WA_2018_3,WA,2018,3,6,46,14,29,3,4,8,8
WA_2018_3,WA,2018,3,6,201,13,29,4,8,8,8
WA_2018_3,WA,2018,3,6,171,20,30,1,8,8,8
WA_2018_3,WA,2018,3,6,95,19,30,2,7,8,8
WA_2018_3,WA,2018,3,6,41,18,30,3,9,8,8
WA_2018_3,WA,2018,3,6,71,17,30,4,9,8,8
WA_2018_3,WA,2018,3,7,143,4,31,1,8,6,14
WA_2018_3,WA,2018,3,7,150,3,31,2,10,6,14
WA_2018_3,WA,2018,3,7,202,2,31,3,14,6,14
WA_2018_3,WA,2018,3,7,38,1,31,4,7,6,14
WA_2018_3,WA,2018,3,7,54,8,32,1,14,6,14
WA_2018_3,WA,2018,3,7,135,7,32,2,8,6,14
WA_2018_3,WA,2018,3,7,11,6,32,3,7,6,14
WA_2018_3,WA,2018,3,7,72,5,32,4,7,6,14
WA_2018_3,WA,2018,3,7,163,12,33,1,8,6,14
WA_2018_3,WA,2018,3,7,64,11,33,2,10,6,14
WA_2018_3,WA,2018,3,7,45,10,33,3,7,6,14
WA_2018_3,WA,2018,3,7,27,9,33,4,5,6,14
WA_2018_3,WA,2018,3,7,192,16,34,1,14,6,14
WA_2018_3,WA,2018,3,7,201,15,34,2,6,6,14
WA_2018_3,WA,2018,3,7,51,14,34,3,7,6,14
WA_2018_3,WA,2018,3,7,8,13,34,4,7,6,14
WA_2018_3,WA,2018,3,7,70,20,35,1,15,6,14
WA_2018_3,WA,2018,3,7,74,19,35,2,5,6,14
WA_2018_3,WA,2018,3,7,129,18,35,3,7,6,14
WA_2018_3,WA,2018,3,7,18,17,35,4,5,6,14
WA_2018_3,WA,2018,3,8,98,4,36,1,19,8,14
WA_2018_3,WA,2018,3,8,93,3,36,2,6,8,14
WA_2018_3,WA,2018,3,8,112,2,36,3,6,8,14
WA_2018_3,WA,2018,3,8,170,1,36,4,17,8,14
WA_2018_3,WA,2018,3,8,193,8,37,1,17,8,14
WA_2018_3,WA,2018,3,8,137,7,37,2,6,8,14
WA_2018_3,WA,2018,3,8,180,6,37,3,9,8,14
WA_2018_3,WA,2018,3,8,44,5,37,4,15,8,14
WA_2018_3,WA,2018,3,8,58,12,38,1,6,8,14
WA_2018_3,WA,2018,3,8,141,11,38,2,9,8,14
WA_2018_3,WA,2018,3,8,169,10,38,3,7,8,14
WA_2018_3,WA,2018,3,8,10,9,38,4,7,8,14
WA_2018_3,WA,2018,3,8,201,16,39,1,8,8,14
WA_2018_3,WA,2018,3,8,47,15,39,2,8,8,14
WA_2018_3,WA,2018,3,8,28,14,39,3,4,8,14
WA_2018_3,WA,2018,3,8,75,13,39,4,6,8,14
WA_2018_3,WA,2018,3,8,194,20,40,1,17,8,14
WA_2018_3,WA,2018,3,8,42,19,40,2,5,8,14
WA_2018_3,WA,2018,3,8,48,18,40,3,5,8,14
WA_2018_3,WA,2018,3,8,202,17,40,4,14,8,14
WA_2018_3,WA,2018,3,9,110,4,41,1,26,7,10
WA_2018_3,WA,2018,3,9,63,3,41,2,6,7,10
WA_2018_3,WA,2018,3,9,31,2,41,3,7,7,10
WA_2018_3,WA,2018,3,9,97,1,41,4,6,7,10
WA_2018_3,WA,2018,3,9,55,8,42,1,8,7,10
WA_2018_3,WA,2018,3,9,201,7,42,2,7,7,10
WA_2018_3,WA,2018,3,9,16,6,42,3,5,7,10
WA_2018_3,WA,2018,3,9,184,5,42,4,16,7,10
WA_2018_3,WA,2018,3,9,7,12,43,1,7,7,10
WA_2018_3,WA,2018,3,9,102,11,43,2,16,7,10
WA_2018_3,WA,2018,3,9,202,10,43,3,10,7,10
WA_2018_3,WA,2018,3,9,4,9,43,4,8,7,10
WA_2018_3,WA,2018,3,9,155,16,44,1,8,7,10
WA_2018_3,WA,2018,3,9,173,15,44,2,8,7,10
WA_2018_3,WA,2018,3,9,122,14,44,3,10,7,10
WA_2018_3,WA,2018,3,9,132,13,44,4,7,7,10
WA_2018_3,WA,2018,3,9,187,20,45,1,16,7,10
WA_2018_3,WA,2018,3,9,175,19,45,2,13,7,10
WA_2018_3,WA,2018,3,9,20,18,45,3,6,7,10
WA_2018_3,WA,2018,3,9,86,17,45,4,5,7,10
WA_2018_3,WA,2018,3,10,96,4,46,1,5,5,8
WA_2018_3,WA,2018,3,10,198,3,46,2,9,5,8
WA_2018_3,WA,2018,3,10,92,2,46,3,10,5,8
WA_2018_3,WA,2018,3,10,49,1,46,4,7,5,8
WA_2018_3,WA,2018,3,10,101,8,47,1,7,5,8
WA_2018_3,WA,2018,3,10,166,7,47,2,24,5,8
WA_2018_3,WA,2018,3,10,1,6,47,3,11,5,8
WA_2018_3,WA,2018,3,10,57,5,47,4,4,5,8
WA_2018_3,WA,2018,3,10,88,11,48,2,6,5,8
WA_2018_3,WA,2018,3,10,21,10,48,3,5,5,8
WA_2018_3,WA,2018,3,10,178,9,48,4,14,5,8
WA_2018_3,WA,2018,3,10,202,16,49,1,8,5,8
WA_2018_3,WA,2018,3,10,148,15,49,2,4,5,8
WA_2018_3,WA,2018,3,10,15,14,49,3,6,5,8
WA_2018_3,WA,2018,3,10,85,13,49,4,5,5,8
WA_2018_3,WA,2018,3,10,153,20,50,1,8,5,8
WA_2018_3,WA,2018,3,10,201,19,50,2,5,5,8
WA_2018_3,WA,2018,3,10,105,18,50,3,9,5,8
WA_2018_3,WA,2018,3,10,59,17,50,4,9,5,8
WA_2018_3,WA,2018,3,11,152,4,51,1,8,8,10
WA_2018_3,WA,2018,3,11,134,3,51,2,8,8,10
WA_2018_3,WA,2018,3,11,202,2,51,3,10,8,10
WA_2018_3,WA,2018,3,11,167,1,51,4,18,8,10
WA_2018_3,WA,2018,3,11,39,8,52,1,4,8,10
WA_2018_3,WA,2018,3,11,83,7,52,2,6,8,10
WA_2018_3,WA,2018,3,11,109,6,52,3,13,8,10
WA_2018_3,WA,2018,3,11,2,5,52,4,14,8,10
WA_2018_3,WA,2018,3,11,160,12,53,1,18,8,10
WA_2018_3,WA,2018,3,11,168,11,53,2,21,8,10
WA_2018_3,WA,2018,3,11,147,10,53,3,17,8,10
